trade_date,sector_label,sector_return,sentiment_weighted_mean,sentiment_mean,sentiment_sum,weighted_sentiment_sum,article_count,row_count,weighted_article_count,positive_count,neutral_count,negative_count,positive_weighted_count,neutral_weighted_count,negative_weighted_count
2025-12-29,Banking,0.0009469696969696,0.75,0.7499999999999999,5.999999999999999,6.0,12.0,12.0,12.0,7.0,1.0,0.0,7.0,1.0,0.0
2025-12-29,ConsumerDiscretionary,0.0097582860740506,0.5575589459084606,0.5555555555555556,15.0,13.4,46.0,46.0,38.86666666666667,20.0,6.0,1.0,18.2,4.833333333333333,1.0
2025-12-29,ConsumerStaples,0.0044225240169373,-0.2,-0.0625,-0.5,-1.1,9.0,9.0,6.5,3.0,2.0,3.0,1.5,1.5,2.5
2025-12-29,Energy,0.0446728948000482,0.5259259259259259,0.3624999999999999,2.8999999999999995,3.55,19.0,19.0,17.25,6.0,1.0,1.0,5.5,1.0,0.25
2025-12-29,Healthcare,0.0054545809279122,0.25,0.25,1.0,1.0,4.0,4.0,4.0,1.0,3.0,0.0,1.0,3.0,0.0
2025-12-29,IndustrialLogistics,0.0093155142219217,0.4309859154929578,0.363157894736842,6.9,7.65,23.0,23.0,21.08333333333333,9.0,9.0,1.0,9.0,8.5,0.25
2025-12-29,RealEstate,0.0558793571061054,0.4090044388078631,0.3724137931034483,10.8,10.75,40.0,40.0,36.78333333333333,14.0,13.0,2.0,13.2,11.833333333333332,1.25
2025-12-29,SteelMaterials,-0.0015478886437515,0.2982456140350877,0.3571428571428571,2.5,1.7,8.0,8.0,6.7,4.0,2.0,1.0,3.2,1.5,1.0
2025-12-29,Technology,0.0136813634848514,0.5663265306122449,0.42,4.2,3.7,11.0,11.0,7.033333333333333,5.0,4.0,1.0,4.2,1.8333333333333333,0.5
2025-12-29,Utilities,0.0093491200828157,0.2071005917159763,0.1538461538461538,2.0,1.75,27.0,27.0,18.78333333333333,5.0,6.0,2.0,3.2,4.0,1.25
2025-12-30,Banking,0.0096271862201022,0.4146341463414634,0.6,3.0,1.4166666666666663,12.0,12.0,9.416666666666666,3.0,2.0,0.0,1.4166666666666663,2.0,0.0
2025-12-30,ConsumerDiscretionary,0.0039728182437778,0.5857142857142856,0.5857142857142856,4.1,4.1,15.0,15.0,14.0,6.0,0.0,1.0,6.0,0.0,1.0
2025-12-30,ConsumerStaples,0.0100550399787371,0.2,0.3,1.2000000000000002,0.7000000000000001,5.0,5.0,4.5,2.0,1.0,1.0,1.5,1.0,1.0
2025-12-30,Energy,-0.0083218156719769,0.6847457627118645,0.7625,6.1,3.3666666666666667,12.0,12.0,8.916666666666666,7.0,1.0,0.0,3.9166666666666665,1.0,0.0
2025-12-30,Healthcare,0.0118188801012826,1.0,1.0,2.0,1.5,2.0,2.0,1.5,2.0,0.0,0.0,1.5,0.0,0.0
2025-12-30,IndustrialLogistics,-0.0013081197827695,0.8823529411764705,0.9,9.0,7.499999999999999,12.0,12.0,10.5,10.0,0.0,0.0,8.5,0.0,0.0
2025-12-30,RealEstate,0.0004957685098217,0.9454545454545454,0.9571428571428572,6.7,5.2,13.0,13.0,11.5,7.0,0.0,0.0,5.5,0.0,0.0
2025-12-30,SteelMaterials,-0.0130113355391285,0.2210526315789473,0.3833333333333333,2.3,1.0499999999999998,8.0,8.0,6.75,4.0,0.0,2.0,2.75,0.0,2.0
2025-12-30,Technology,0.0169711897176279,0.7130434782608696,0.8,7.2,4.1,10.0,10.0,6.75,8.0,1.0,0.0,4.75,1.0,0.0
2025-12-30,Utilities,-0.0063817326641003,0.6816326530612246,0.72,7.2,5.566666666666666,17.0,17.0,13.166666666666666,8.0,2.0,0.0,6.166666666666666,2.0,0.0
2025-12-31,Banking,-0.0021316349484765,0.7948717948717948,0.875,3.5,1.5499999999999998,10.0,10.0,7.45,4.0,0.0,0.0,1.95,0.0,0.0
2025-12-31,ConsumerDiscretionary,-0.0046995793051319,0.606060606060606,0.6500000000000001,9.1,5.999999999999999,21.0,21.0,14.9,11.0,3.0,0.0,7.9,2.0,0.0
2025-12-31,ConsumerStaples,-0.006796896519703,0.3769230769230769,0.475,3.8,1.6333333333333333,9.0,9.0,4.833333333333333,4.0,4.0,0.0,1.8333333333333333,2.5,0.0
2025-12-31,Energy,-0.0164933960640479,0.3103448275862069,0.6666666666666666,2.0,0.45,7.0,7.0,3.95,2.0,1.0,0.0,0.45,1.0,0.0
2025-12-31,Healthcare,0.0130992553172701,0.6,0.6,1.8,1.8,3.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0
2025-12-31,IndustrialLogistics,-0.0092895975866702,0.5833333333333334,0.6111111111111112,5.5,4.2,11.0,11.0,8.7,6.0,3.0,0.0,4.7,2.5,0.0
2025-12-31,RealEstate,0.0187889303432487,0.6435246995994659,0.7124999999999999,11.4,8.033333333333333,22.0,22.0,18.48333333333333,13.0,2.0,1.0,9.483333333333334,2.0,1.0
2025-12-31,SteelMaterials,-0.0079599186319227,0.4344262295081967,0.675,2.7,0.8833333333333333,5.0,5.0,2.5333333333333337,3.0,1.0,0.0,1.0333333333333332,1.0,0.0
2025-12-31,Technology,0.0013613807276459,0.1510791366906474,0.3181818181818182,3.5,1.0499999999999998,12.0,12.0,7.45,5.0,5.0,1.0,2.45,3.5,1.0
2025-12-31,Utilities,-0.0043692712034274,0.5945945945945946,0.5,3.0,2.2,11.0,11.0,6.7,3.0,3.0,0.0,2.2,1.5,0.0
2026-01-05,Banking,-0.0085058840418178,0.8636363636363635,0.825,6.6,3.8,22.0,22.0,16.4,7.0,1.0,0.0,4.2,0.2,0.0
2026-01-05,ConsumerDiscretionary,0.0244031944429727,0.3577417551704863,0.4405405405405405,16.3,10.666666666666666,55.0,55.0,44.15,23.0,10.0,4.0,17.116666666666667,8.7,4.0
2026-01-05,ConsumerStaples,-0.011937974416072,0.3408624229979465,0.4666666666666666,5.6,2.7666666666666666,17.0,17.0,12.616666666666667,8.0,3.0,1.0,4.916666666666666,2.2,1.0
2026-01-05,Energy,0.0412814706112355,0.5241635687732342,0.55,8.8,7.05,24.0,24.0,20.45,11.0,4.0,1.0,9.25,3.2,1.0
2026-01-05,Healthcare,-0.0035333777151211,0.5,0.5,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
2026-01-05,IndustrialLogistics,-0.0025320721860182,0.7253521126760565,0.7307692307692307,19.0,17.166666666666668,31.0,31.0,28.166666666666664,21.0,5.0,0.0,19.166666666666664,4.5,0.0
2026-01-05,RealEstate,0.0299972103875025,0.5700325732899023,0.5823529411764705,19.8,17.5,56.0,56.0,50.86666666666666,25.0,7.0,2.0,22.2,7.0,1.5
2026-01-05,SteelMaterials,-0.0186544312080103,0.4909596662030598,0.5352941176470589,9.1,5.883333333333333,17.0,17.0,11.983333333333333,13.0,2.0,2.0,9.283333333333337,1.2,1.5
2026-01-05,Technology,-0.0074370795001692,0.4867617107942973,0.505263157894737,9.6,7.966666666666666,26.0,26.0,20.866666666666664,14.0,4.0,1.0,12.366666666666664,3.0,1.0
2026-01-05,Utilities,-0.0023979042849528,0.3575757575757575,0.3368421052631579,6.4,5.9,41.0,41.0,31.5,7.0,10.0,2.0,6.5,8.0,2.0
2026-01-06,Banking,0.0116414826275661,0.0,0.0,0.0,0.0,7.0,7.0,5.642857142857142,0.0,1.0,0.0,0.0,0.1428571428571428,0.0
2026-01-06,ConsumerDiscretionary,0.0100178104426196,0.4692307692307692,0.4857142857142857,3.4,3.05,9.0,9.0,7.5,5.0,1.0,1.0,4.5,1.0,1.0
2026-01-06,ConsumerStaples,-0.0001254833855746,0.1324324324324324,0.175,0.7,0.35,4.0,4.0,2.642857142857143,1.0,3.0,0.0,0.5,2.142857142857143,0.0
2026-01-06,Energy,0.0514808951307719,-0.2781456953642384,-0.2142857142857142,-1.5,-1.5,10.0,10.0,7.892857142857142,1.0,3.0,3.0,1.0,1.3928571428571428,3.0
2026-01-06,Healthcare,-0.0002697311929777,0.9,0.85,1.7,1.35,2.0,2.0,1.5,2.0,0.0,0.0,1.5,0.0,0.0
2026-01-06,IndustrialLogistics,-0.0051077094710933,0.2947368421052632,0.2,1.0,1.0,8.0,8.0,6.392857142857142,1.0,4.0,0.0,1.0,2.392857142857143,0.0
2026-01-06,RealEstate,0.0231271995977879,0.4618556701030928,0.3999999999999999,4.8,4.8,18.0,18.0,15.726190476190476,6.0,6.0,0.0,6.0,4.392857142857142,0.0
2026-01-06,SteelMaterials,-0.0031093245378959,0.4344827586206897,0.36,1.7999999999999998,1.7999999999999998,6.0,6.0,4.642857142857142,3.0,2.0,0.0,3.0,1.1428571428571428,0.0
2026-01-06,Technology,-0.0058470900805191,0.5007299270072992,0.3999999999999999,2.8,2.45,8.0,8.0,5.226190476190476,4.0,3.0,0.0,3.5,1.3928571428571428,0.0
2026-01-06,Utilities,0.0109734408923944,0.1333333333333333,0.1333333333333333,0.8,0.8,13.0,13.0,10.833333333333332,3.0,1.0,2.0,3.0,1.0,2.0
2026-01-07,Banking,0.0424564105293172,0.3333333333333333,0.5,1.0,0.125,7.0,7.0,5.375,1.0,1.0,0.0,0.125,0.25,0.0
2026-01-07,ConsumerDiscretionary,0.0228561585670551,0.6595744680851063,0.6125,4.9,3.875,15.0,15.0,10.375,7.0,1.0,0.0,5.625,0.25,0.0
2026-01-07,ConsumerStaples,0.0132594399959158,0.4707692307692308,0.3833333333333333,2.3,1.275,7.0,7.0,3.708333333333333,3.0,3.0,0.0,1.625,1.0833333333333333,0.0
2026-01-07,Energy,0.050677170859499,0.5310344827586208,0.4666666666666666,2.8,1.925,8.0,8.0,5.625,3.0,3.0,0.0,2.125,1.5,0.0
2026-01-07,Healthcare,0.0051542770841016,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.0
2026-01-07,IndustrialLogistics,0.0351263623998552,0.6105263157894737,0.63,6.3,5.8,12.0,12.0,11.0,8.0,2.0,0.0,7.5,2.0,0.0
2026-01-07,RealEstate,0.0257046787237097,0.0694736842105263,0.1571428571428571,2.2,0.825,20.0,20.0,16.708333333333332,6.0,3.0,5.0,4.625,2.25,5.0
2026-01-07,SteelMaterials,0.0305920343153753,0.8117647058823529,0.8666666666666667,2.6,1.725,3.0,3.0,2.125,3.0,0.0,0.0,2.125,0.0,0.0
2026-01-07,Technology,0.0564696631825543,0.347239263803681,0.39,3.9,2.3583333333333334,12.0,12.0,7.625,5.0,5.0,0.0,3.458333333333333,3.333333333333333,0.0
2026-01-07,Utilities,0.0293022216473219,0.5981042654028436,0.5230769230769231,6.8,5.258333333333333,26.0,26.0,18.125,7.0,6.0,0.0,5.458333333333334,3.333333333333333,0.0
2026-01-08,Banking,0.0467002332868229,0.4971493728620296,0.6714285714285715,4.7,2.076190476190476,10.0,10.0,7.1761904761904765,6.0,0.0,1.0,3.176190476190476,0.0,1.0
2026-01-08,ConsumerDiscretionary,-0.017605130836062,0.0579439252336448,0.1999999999999999,1.7999999999999998,0.4428571428571427,15.0,15.0,13.642857142857142,5.0,0.0,4.0,3.642857142857143,0.0,4.0
2026-01-08,ConsumerStaples,0.0052572444263183,-0.3875,-0.2888888888888889,-2.6,-3.1,11.0,11.0,10.0,2.0,2.0,5.0,1.5,1.5,5.0
2026-01-08,Energy,0.016522618179505,0.8057054741711643,0.8333333333333334,10.0,4.976190476190476,14.0,14.0,8.176190476190476,11.0,1.0,0.0,5.6761904761904765,0.5,0.0
2026-01-08,Healthcare,0.0006485084306095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-01-08,IndustrialLogistics,0.0041939914970314,0.6421052631578947,0.7166666666666667,4.3,3.05,10.0,10.0,8.75,5.0,1.0,0.0,3.75,1.0,0.0
2026-01-08,RealEstate,-0.0252146827974472,0.4636015325670497,0.625,5.0,2.5928571428571425,15.0,15.0,11.592857142857142,6.0,1.0,1.0,3.5928571428571425,1.0,1.0
2026-01-08,SteelMaterials,-0.0059357976252171,0.5371900826446282,0.76,3.8,1.3928571428571428,6.0,6.0,3.0928571428571425,4.0,1.0,0.0,1.5928571428571427,1.0,0.0
2026-01-08,Technology,0.0009860364235378,0.3721973094170403,0.6,3.0,0.5928571428571427,5.0,5.0,1.5928571428571427,3.0,2.0,0.0,0.5928571428571427,1.0,0.0
2026-01-08,Utilities,0.0075038838754499,0.5987261146496815,0.6416666666666667,7.7,4.476190476190476,14.0,14.0,8.976190476190474,9.0,3.0,0.0,5.476190476190476,2.0,0.0
2026-01-09,Banking,0.067981420832726,0.4819148936170213,0.1142857142857143,0.8,2.157142857142857,11.0,11.0,7.476190476190476,3.0,2.0,2.0,3.0,0.8333333333333333,0.6428571428571428
2026-01-09,ConsumerDiscretionary,0.0007501598351921,0.0818181818181818,0.04375,0.7000000000000004,1.1571428571428573,23.0,23.0,19.142857142857142,8.0,2.0,6.0,7.5,1.5,5.142857142857142
2026-01-09,ConsumerStaples,-0.009560024659768,-0.1894736842105263,-0.2,-2.0,-1.542857142857143,15.0,15.0,12.642857142857142,3.0,2.0,5.0,2.5,1.5,4.142857142857142
2026-01-09,Energy,0.0221943277592096,0.302,0.1444444444444444,1.2999999999999998,2.157142857142857,12.0,12.0,9.642857142857142,4.0,3.0,2.0,4.0,2.0,1.1428571428571428
2026-01-09,Healthcare,0.0005583472920155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-01-09,IndustrialLogistics,0.0069992724254654,0.46875,0.4166666666666667,2.5,2.5,7.0,7.0,6.333333333333333,3.0,3.0,0.0,3.0,2.333333333333333,0.0
2026-01-09,RealEstate,-0.0178386212531635,0.4682926829268293,0.3375,2.7,3.2,18.0,18.0,16.333333333333332,4.0,3.0,1.0,4.0,2.333333333333333,0.5
2026-01-09,SteelMaterials,-0.0090073070140717,0.4354430379746836,0.2285714285714286,1.6,2.4571428571428573,8.0,8.0,6.142857142857142,4.0,1.0,2.0,4.0,0.5,1.1428571428571428
2026-01-09,Technology,0.0675470518247794,0.204,0.075,0.6000000000000001,1.4571428571428573,8.0,8.0,7.142857142857142,3.0,3.0,2.0,3.0,3.0,1.1428571428571428
2026-01-09,Utilities,-0.0016120986561867,0.2068965517241379,0.0,0.0,0.8571428571428572,14.0,14.0,9.142857142857142,1.0,4.0,1.0,1.0,3.0,0.1428571428571428
2026-01-12,Banking,0.0523374133863826,0.6823529411764707,0.75,10.5,4.833333333333334,30.0,30.0,21.916666666666664,11.0,3.0,0.0,5.333333333333333,1.75,0.0
2026-01-12,ConsumerDiscretionary,0.0199409257760066,0.2249999999999999,0.2869565217391304,6.6000000000000005,3.9,46.0,46.0,33.5,13.0,3.0,7.0,9.5,1.8333333333333333,6.0
2026-01-12,ConsumerStaples,0.0187949318591592,0.1550295857988165,0.2388888888888889,4.300000000000001,2.183333333333333,21.0,21.0,17.083333333333336,10.0,3.0,5.0,7.083333333333333,3.0,4.0
2026-01-12,Energy,-0.0174238300275727,0.4022222222222222,0.4583333333333333,5.5,3.0166666666666666,17.0,17.0,11.333333333333332,7.0,4.0,1.0,4.416666666666666,2.083333333333333,1.0
2026-01-12,Healthcare,0.004035072799597,0.4857142857142857,0.425,1.7,1.7,4.0,4.0,3.5,2.0,2.0,0.0,2.0,1.5,0.0
2026-01-12,IndustrialLogistics,0.0161968532638275,0.5316666666666666,0.6041666666666666,14.5,10.633333333333333,25.0,25.0,21.0,16.0,8.0,0.0,12.0,8.0,0.0
2026-01-12,RealEstate,-0.0397736036457116,0.7708333333333334,0.7894736842105263,15.0,9.25,36.0,36.0,26.666666666666668,15.0,4.0,0.0,9.25,2.75,0.0
2026-01-12,SteelMaterials,0.0486316529215029,0.7714285714285714,0.7999999999999999,4.8,1.8,7.0,7.0,3.333333333333333,5.0,1.0,0.0,2.0,0.3333333333333333,0.0
2026-01-12,Technology,0.0415506845507005,0.6504672897196262,0.66,9.9,5.8,21.0,21.0,13.25,11.0,3.0,1.0,6.666666666666666,1.25,1.0
2026-01-12,Utilities,-0.0030411877394636,0.3006802721088435,0.4333333333333333,7.799999999999999,3.683333333333333,40.0,40.0,26.416666666666664,10.0,7.0,1.0,5.749999999999999,5.5,1.0
2026-01-13,Banking,0.0161984744850129,1.0,1.0,3.0,0.8428571428571427,13.0,13.0,7.509523809523809,3.0,0.0,0.0,0.8428571428571427,0.0,0.0
2026-01-13,ConsumerDiscretionary,-0.004368094786405,0.2987249544626593,0.44,4.4,2.3428571428571425,18.0,18.0,14.842857142857142,7.0,1.0,2.0,4.842857142857143,1.0,2.0
2026-01-13,ConsumerStaples,0.028853445596904,0.1310344827586207,0.3,1.8,0.5428571428571428,7.0,7.0,5.142857142857142,3.0,2.0,1.0,1.6428571428571428,1.5,1.0
2026-01-13,Energy,0.0691032028258509,0.5058823529411764,0.54,2.7,1.8428571428571427,11.0,11.0,7.976190476190476,3.0,2.0,0.0,2.142857142857143,1.5,0.0
2026-01-13,Healthcare,0.0050987890376035,,,,,,,,,,,,,
2026-01-13,IndustrialLogistics,-0.0045427084096938,0.8076923076923077,0.8333333333333334,5.0,4.2,8.0,8.0,6.533333333333333,5.0,1.0,0.0,4.2,1.0,0.0
2026-01-13,RealEstate,0.0168814680493821,0.6812386156648451,0.75,7.5,5.342857142857143,21.0,21.0,17.176190476190477,8.0,2.0,0.0,5.842857142857143,2.0,0.0
2026-01-13,SteelMaterials,-0.0062923188939263,0.4797297297297296,0.5875,4.7,3.0428571428571427,10.0,10.0,8.342857142857143,6.0,1.0,1.0,4.342857142857143,1.0,1.0
2026-01-13,Technology,0.0080785886549919,0.7374999999999999,0.85,1.7,0.8428571428571427,2.0,2.0,1.1428571428571428,2.0,0.0,0.0,1.1428571428571428,0.0,0.0
2026-01-13,Utilities,0.0343226068953765,0.0,0.0,0.0,0.0,10.0,10.0,7.333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
2026-01-14,Banking,0.0330954797554997,0.6233183856502242,0.7777777777777778,7.0,3.3095238095238093,17.0,17.0,11.142857142857142,7.0,2.0,0.0,3.3095238095238093,2.0,0.0
2026-01-14,ConsumerDiscretionary,-0.0037781760154439,0.1755555555555555,0.2454545454545455,2.7000000000000006,1.692857142857143,17.0,17.0,15.642857142857142,6.0,1.0,4.0,4.642857142857142,1.0,4.0
2026-01-14,ConsumerStaples,0.0518749422410669,0.50234375,0.5545454545454546,6.1,4.592857142857143,11.0,11.0,9.142857142857142,8.0,2.0,1.0,6.142857142857142,2.0,1.0
2026-01-14,Energy,0.0266218395266185,1.0,1.0,4.0,1.309523809523809,6.0,6.0,3.3095238095238093,4.0,0.0,0.0,1.309523809523809,0.0,0.0
2026-01-14,Healthcare,0.0046839523743994,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-01-14,IndustrialLogistics,0.0315447344160375,0.6549295774647887,0.7083333333333334,8.5,6.642857142857143,13.0,13.0,11.142857142857142,9.0,3.0,0.0,7.142857142857142,3.0,0.0
2026-01-14,RealEstate,-0.0305063111365565,0.6040983606557377,0.7125,5.7,3.509523809523809,21.0,21.0,17.642857142857142,7.0,0.0,1.0,4.809523809523809,0.0,1.0
2026-01-14,SteelMaterials,0.0042693515393095,0.7999999999999999,0.85,3.4,2.4,4.0,4.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0
2026-01-14,Technology,0.0571829471388824,0.6972972972972973,0.675,2.7,1.8428571428571427,6.0,6.0,4.142857142857142,3.0,1.0,0.0,2.142857142857143,0.5,0.0
2026-01-14,Utilities,-0.0027946382857937,0.875,0.8,4.0,3.5,12.0,12.0,8.833333333333332,4.0,1.0,0.0,3.5,0.5,0.0
2026-01-15,Banking,-0.0528846816579967,0.5141242937853108,-0.0333333333333333,-0.2000000000000001,1.5166666666666668,8.0,8.0,4.449999999999999,3.0,0.0,3.0,2.333333333333333,0.0,0.6166666666666666
2026-01-15,ConsumerDiscretionary,-0.0160368779767532,0.08,0.02,0.2,0.6333333333333335,19.0,19.0,16.416666666666664,3.0,3.0,4.0,2.5,2.25,3.1666666666666665
2026-01-15,ConsumerStaples,0.0116950886946039,0.2768959435626102,0.1,1.3,2.6166666666666667,13.0,13.0,9.45,6.0,3.0,4.0,4.833333333333333,3.0,1.6166666666666667
2026-01-15,Energy,0.0029241792192622,0.54375,0.2285714285714286,1.6,1.45,9.0,9.0,4.666666666666666,4.0,1.0,2.0,2.0,0.25,0.4166666666666666
2026-01-15,Healthcare,0.0147085641740028,0.7,0.7,0.7,0.7,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-01-15,IndustrialLogistics,0.0087032209445211,0.5924855491329479,0.5153846153846153,6.699999999999999,6.833333333333333,17.0,17.0,15.033333333333331,10.0,1.0,2.0,9.333333333333332,1.0,1.2
2026-01-15,RealEstate,-0.0341083517930377,0.3824884792626728,-0.1666666666666666,-1.0,1.3833333333333333,14.0,14.0,11.116666666666667,2.0,1.0,3.0,2.0,1.0,0.6166666666666666
2026-01-15,SteelMaterials,0.0303548677599854,0.4888888888888889,0.0999999999999999,0.2999999999999999,0.7333333333333333,4.0,4.0,2.5,2.0,0.0,1.0,1.3333333333333333,0.0,0.1666666666666666
2026-01-15,Technology,0.035595947138112,0.7848101265822784,0.4666666666666666,2.8,3.1,7.0,7.0,4.95,4.0,1.0,1.0,3.5,0.25,0.2
2026-01-15,Utilities,-0.003433575913242,0.3955056179775281,0.45,4.5,2.9333333333333336,19.0,19.0,14.416666666666666,5.0,5.0,0.0,3.1666666666666665,4.25,0.0
2026-01-16,Banking,0.0043961909255586,0.2702702702702702,-0.2166666666666666,-1.3,1.0,13.0,13.0,10.2,2.0,1.0,3.0,2.0,1.0,0.7
2026-01-16,ConsumerDiscretionary,0.055513634179786,0.761904761904762,0.5,2.5,2.666666666666667,15.0,15.0,12.5,4.0,0.0,1.0,3.333333333333333,0.0,0.1666666666666666
2026-01-16,ConsumerStaples,-0.0061917015559596,0.0212765957446808,-0.3142857142857143,-2.2,0.0999999999999999,7.0,7.0,4.7,1.0,2.0,4.0,1.0,2.0,1.6999999999999995
2026-01-16,Energy,-0.0107901561638841,-0.25,-0.5,-1.0,-0.3333333333333333,5.0,5.0,3.333333333333333,0.0,1.0,1.0,0.0,1.0,0.3333333333333333
2026-01-16,Healthcare,0.0064390802911037,0.7,0.7,0.7,0.7,2.0,2.0,1.5,1.0,0.0,0.0,1.0,0.0,0.0
2026-01-16,IndustrialLogistics,-0.0048713647101619,0.1503496503496503,0.1181818181818181,1.2999999999999998,1.4333333333333336,14.0,14.0,12.033333333333331,5.0,3.0,3.0,4.333333333333334,3.0,2.2
2026-01-16,RealEstate,0.0328587362736866,0.3758865248226951,0.1142857142857142,0.7999999999999999,1.7666666666666666,19.0,19.0,14.7,4.0,0.0,3.0,3.333333333333333,0.0,1.3666666666666667
2026-01-16,SteelMaterials,-0.005861365953109,0.3846153846153846,0.0,0.0,0.8333333333333334,4.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,0.1666666666666666
2026-01-16,Technology,0.032047816893229,0.4872881355932203,0.2199999999999999,2.2,3.833333333333333,11.0,11.0,8.366666666666667,6.0,1.0,3.0,6.0,0.5,1.3666666666666667
2026-01-16,Utilities,0.0075032826861751,0.1999999999999999,0.175,0.7,0.7,12.0,12.0,9.0,1.0,3.0,0.0,1.0,2.5,0.0
2026-01-19,Banking,0.0078679818405846,0.6650717703349283,0.5222222222222223,4.7,3.475,21.0,21.0,16.225,6.0,2.0,1.0,3.9,1.2,0.125
2026-01-19,ConsumerDiscretionary,0.0201124733164127,0.4486950303897032,0.396551724137931,11.499999999999998,10.458333333333332,44.0,44.0,36.30833333333334,19.0,5.0,5.0,16.733333333333334,2.95,3.625
2026-01-19,ConsumerStaples,-0.0090136217722424,0.253012048192771,0.05,0.3,0.525,7.0,7.0,3.075,2.0,2.0,2.0,1.0,0.45,0.625
2026-01-19,Energy,0.047730613387186,0.4788902291917973,0.39,3.9,3.308333333333333,23.0,23.0,19.90833333333333,6.0,3.0,1.0,4.533333333333333,2.25,0.125
2026-01-19,Healthcare,0.0024692381755278,1.0,1.0,1.0,1.0,2.0,2.0,1.5,1.0,0.0,0.0,1.0,0.0,0.0
2026-01-19,IndustrialLogistics,-0.0076944197248354,0.5764075067024129,0.4818181818181818,5.300000000000001,5.375,15.0,15.0,13.325,8.0,2.0,1.0,7.2,2.0,0.125
2026-01-19,RealEstate,0.0043239717163596,0.4167073766487543,0.4318181818181818,9.5,7.108333333333333,39.0,39.0,34.05833333333334,12.0,7.0,3.0,8.733333333333333,6.2,2.125
2026-01-19,SteelMaterials,-0.0042327656342992,0.3333333333333333,0.2272727272727272,2.5,3.375,12.0,12.0,10.625,7.0,0.0,4.0,7.0,0.0,3.125
2026-01-19,Technology,0.011073845755721,0.7569296375266523,0.6,9.6,8.875,20.0,20.0,14.725,11.0,4.0,1.0,9.4,2.2,0.125
2026-01-19,Utilities,-0.0040059114853684,0.5073170731707317,0.475,5.7,5.2,23.0,23.0,17.25,6.0,6.0,0.0,5.5,4.75,0.0
2026-01-20,Banking,0.0084436832081261,0.7222222222222222,0.75,4.5,2.1666666666666665,12.0,12.0,9.0,5.0,1.0,0.0,2.6666666666666665,0.3333333333333333,0.0
2026-01-20,ConsumerDiscretionary,-0.0040330320090752,0.56875,0.5583333333333333,6.7,6.066666666666666,20.0,20.0,18.166666666666664,9.0,1.0,2.0,8.166666666666666,1.0,1.5
2026-01-20,ConsumerStaples,0.0202165523401028,0.676923076923077,0.72,3.6,1.4666666666666666,5.0,5.0,2.1666666666666665,4.0,0.0,1.0,1.6666666666666663,0.0,0.5
2026-01-20,Energy,0.0071866634256354,0.238095238095238,0.5,2.0,0.4166666666666666,11.0,11.0,7.25,2.0,2.0,0.0,0.4166666666666666,1.3333333333333333,0.0
2026-01-20,Healthcare,-0.0129812226699819,,,,,,,,,,,,,
2026-01-20,IndustrialLogistics,0.0562662725792332,0.7157894736842105,0.775,3.1,2.2666666666666666,9.0,9.0,7.166666666666666,4.0,0.0,0.0,3.1666666666666665,0.0,0.0
2026-01-20,RealEstate,-0.0126468247869815,0.5793103448275861,0.6142857142857142,4.3,2.8,18.0,18.0,14.833333333333332,5.0,2.0,0.0,3.5,1.3333333333333333,0.0
2026-01-20,SteelMaterials,-0.012690963419967,0.2736842105263157,0.425,1.7,0.8666666666666666,6.0,6.0,4.166666666666666,2.0,2.0,0.0,1.1666666666666663,2.0,0.0
2026-01-20,Technology,0.0161024484869546,1.0,1.0,1.0,0.25,3.0,3.0,2.25,1.0,0.0,0.0,0.25,0.0,0.0
2026-01-20,Utilities,-0.0001844107085799,0.6125,0.6125,4.9,4.9,13.0,13.0,12.0,5.0,3.0,0.0,5.0,3.0,0.0
2026-01-21,Banking,0.000196055502354,0.7021276595744681,0.4166666666666667,2.5,2.75,15.0,15.0,11.916666666666668,4.0,1.0,1.0,3.5,0.1666666666666666,0.25
2026-01-21,ConsumerDiscretionary,-0.0157663855795046,0.3942857142857143,0.3785714285714285,5.3,4.6,19.0,19.0,15.666666666666666,8.0,4.0,2.0,7.0,2.6666666666666665,2.0
2026-01-21,ConsumerStaples,-0.0253297041799303,0.52,0.2666666666666666,1.6,1.95,6.0,6.0,3.75,4.0,0.0,2.0,3.0,0.0,0.75
2026-01-21,Energy,0.0327287144414708,-0.0769230769230769,-0.25,-1.0,-0.25,9.0,9.0,7.75,0.0,3.0,1.0,0.0,3.0,0.25
2026-01-21,Healthcare,-0.0062103618387237,,,,,,,,,,,,,
2026-01-21,IndustrialLogistics,-0.0066852555073391,0.8594594594594596,0.7571428571428571,5.3,5.3,8.0,8.0,6.666666666666666,6.0,1.0,0.0,6.0,0.1666666666666666,0.0
