source_sector,target_sector,source_variable,target_variable,lag,n_obs,f_stat,p_value,df_denom,df_num,status,error_message
Utilities,Technology,sent_Utilities,sent_Technology,3,270,1.0327394449914957,0.3785829975544065,260.0,3,ok,
Utilities,Technology,sent_Utilities,sent_Technology,4,270,0.8180328347070096,0.514641961501469,257.0,4,ok,
Utilities,Technology,sent_Utilities,sent_Technology,5,270,0.8112887787430427,0.5425154660572049,254.0,5,ok,
Utilities,ConsumerStaples,sent_Utilities,sent_ConsumerStaples,1,270,0.048478287325230414,0.8259015289313121,266.0,1,ok,
Utilities,ConsumerStaples,sent_Utilities,sent_ConsumerStaples,2,270,0.06564495641671829,0.9364786295484583,263.0,2,ok,
Utilities,ConsumerStaples,sent_Utilities,sent_ConsumerStaples,3,270,0.3255559052056483,0.8068874353465134,260.0,3,ok,
Utilities,ConsumerStaples,sent_Utilities,sent_ConsumerStaples,4,270,0.3349280918559818,0.8543099330569807,257.0,4,ok,
Utilities,ConsumerStaples,sent_Utilities,sent_ConsumerStaples,5,270,0.8357777729030214,0.5253111733042797,254.0,5,ok,
Utilities,ConsumerDiscretionary,sent_Utilities,sent_ConsumerDiscretionary,1,270,0.3244711275601326,0.5694136982913963,266.0,1,ok,
Utilities,ConsumerDiscretionary,sent_Utilities,sent_ConsumerDiscretionary,2,270,1.7236395838199923,0.18042483582460592,263.0,2,ok,
Utilities,ConsumerDiscretionary,sent_Utilities,sent_ConsumerDiscretionary,3,270,1.7782762791611488,0.15169027721536704,260.0,3,ok,
Utilities,ConsumerDiscretionary,sent_Utilities,sent_ConsumerDiscretionary,4,270,1.3387372268941895,0.25596677476554486,257.0,4,ok,
Utilities,ConsumerDiscretionary,sent_Utilities,sent_ConsumerDiscretionary,5,270,1.1057501757528807,0.3577697296856367,254.0,5,ok,
Utilities,Energy,sent_Utilities,sent_Energy,1,270,1.8159110539494334,0.17894741086601154,266.0,1,ok,
Utilities,Energy,sent_Utilities,sent_Energy,2,270,1.033811910614696,0.35708932038119917,263.0,2,ok,
Utilities,Energy,sent_Utilities,sent_Energy,3,270,0.8833289723460355,0.4502377511682808,260.0,3,ok,
Utilities,Energy,sent_Utilities,sent_Energy,4,270,0.7468080023799594,0.5609215089468633,257.0,4,ok,
Utilities,Energy,sent_Utilities,sent_Energy,5,270,0.8440225118986319,0.5195851783261071,254.0,5,ok,
Utilities,IndustrialLogistics,sent_Utilities,sent_IndustrialLogistics,1,270,0.2546361982796944,0.6142471032607125,266.0,1,ok,
Utilities,IndustrialLogistics,sent_Utilities,sent_IndustrialLogistics,2,270,0.2969371653260761,0.7433394937890737,263.0,2,ok,
Utilities,IndustrialLogistics,sent_Utilities,sent_IndustrialLogistics,3,270,0.1955297711844012,0.8993897060623673,260.0,3,ok,
Utilities,IndustrialLogistics,sent_Utilities,sent_IndustrialLogistics,4,270,0.20159823697521662,0.9373377656783975,257.0,4,ok,
Utilities,IndustrialLogistics,sent_Utilities,sent_IndustrialLogistics,5,270,0.8252501490946343,0.5326716410342229,254.0,5,ok,
Utilities,Healthcare,sent_Utilities,sent_Healthcare,1,270,0.0534580291972339,0.8173294665617385,266.0,1,ok,
Utilities,Healthcare,sent_Utilities,sent_Healthcare,2,270,0.28175091695359106,0.7546890199410174,263.0,2,ok,
Utilities,Healthcare,sent_Utilities,sent_Healthcare,3,270,0.2914538279133103,0.8315598948307216,260.0,3,ok,
Utilities,Healthcare,sent_Utilities,sent_Healthcare,4,270,0.8004726724348267,0.5258271752212829,257.0,4,ok,
Utilities,Healthcare,sent_Utilities,sent_Healthcare,5,270,0.6295400075725918,0.6773701357036837,254.0,5,ok,
